BF_replication,BF_uniform,BF_BUJ,True_prob,data_length_at_stop_BF
7.55E-22,1.14E-20,4.04E-21,0.526713396,30060
84.63120136,115.0894441,39.60808311,0.504684196,30060
3.17E-13,6.98E-12,1.39E-12,0.523331969,30060
1.37E-50,1.75E-49,4.48E-50,0.542897152,30060
3.76E-16,5.38E-15,1.82E-15,0.524923055,30060
3.52E-36,4.68E-35,1.70E-35,0.537342591,30060
4.99E-34,9.53E-33,2.51E-33,0.53842466,30060
1.24E-41,1.93E-40,5.29E-41,0.536512654,30060
9.37E-10,1.09E-08,3.41E-09,0.522180517,30060
54.65088377,82.47854822,28.11969478,0.503427689,30060
1.11E-16,1.56E-15,5.46E-16,0.527954096,30060
4.03E-32,1.27E-30,2.08E-31,0.535955188,30060
4.88E-06,3.91E-05,1.30E-05,0.513947378,30060
5.11E-97,1.25E-96,4.60E-97,0.559142727,30060
1.53E-35,2.13E-34,7.50E-35,0.536578674,30060
3.41E-39,5.37E-38,1.55E-38,0.53962375,30060
1.58E-39,2.51E-38,7.10E-39,0.538758698,30060
5.37E-64,5.96E-63,1.04E-63,0.549905238,30060
6.70E-21,1.02E-19,3.55E-20,0.533087007,30060
1.64E-09,1.77E-08,5.86E-09,0.517881951,30060
1.23E-08,1.17E-07,4.13E-08,0.519224977,30060
7.67E-28,3.13E-26,4.12E-27,0.532445886,30060
6.56E-24,1.16E-22,3.55E-23,0.530315716,30060
4.08E-36,5.40E-35,1.97E-35,0.537963043,30060
4.49E-14,8.63E-13,2.03E-13,0.529136533,30060
0.001017326,0.007150519,0.002005143,0.512635109,30060
9.75E-54,2.33E-52,8.29E-53,0.54655977,30060
9.92E-52,1.57E-50,3.11E-51,0.537930885,30060
8.02E-15,1.32E-13,3.73E-14,0.524159393,30060
1.58E-34,2.66E-33,7.85E-34,0.538413367,30060
1.68E-45,1.82E-44,6.46E-45,0.539624415,30060
5.59E-31,2.32E-29,2.92E-30,0.530703478,30060
8.43E-08,7.84E-07,2.66E-07,0.519972097,30060
2.80E-61,8.89E-61,3.25E-61,0.546916107,30060
4.08E-53,8.56E-52,1.22E-52,0.542505154,30060
3.24E-05,0.00023006,7.86E-05,0.517485738,30060
8.21E-29,3.89E-27,1.36E-27,0.530992074,30060
4.22E-22,6.49E-21,2.26E-21,0.527167428,30060
2.51E-30,1.16E-28,4.08E-29,0.534733657,30060
4.45E-11,7.83E-10,1.76E-10,0.519941256,30060
6.65E-34,1.31E-32,3.34E-33,0.531995722,30060
6.02E-13,1.35E-11,2.60E-12,0.521782345,30060
0.005999126,0.014253752,0.00618709,0.506566815,76734
3.93E-38,5.88E-37,1.82E-37,0.537848705,30060
1.85E-25,4.15E-24,1.00E-24,0.527954096,30060
6.22E-46,6.41E-45,2.36E-45,0.543386389,30060
7.64E-35,1.19E-33,3.78E-34,0.536656152,30060
1.57E-14,2.75E-13,7.25E-14,0.52838641,30060
1.62E-31,5.96E-30,8.41E-31,0.531442247,30060
0.000171408,0.001216636,0.000378245,0.51583059,30060
8.85E-20,1.33E-18,4.62E-19,0.529141088,30060
1.36E-16,1.92E-15,6.68E-16,0.52052975,30060
1.93E-08,1.83E-07,6.40E-08,0.521347201,30060
3.34E-22,5.18E-21,1.79E-21,0.531519546,30060
1.16E-22,1.87E-21,6.23E-22,0.525198406,30060
3.50E-28,1.52E-26,5.31E-27,0.53694086,30060
3.39E-48,3.36E-47,1.20E-47,0.545670051,30060
9.48E-12,1.96E-10,3.88E-11,0.522119789,30060
1.53E-23,2.64E-22,8.25E-23,0.53391744,30060
0.004292369,0.012543732,0.005467368,0.506649471,53406
7.09E-20,1.07E-18,3.71E-19,0.523329893,30060
1.63E-25,3.72E-24,8.85E-25,0.53011587,30060
9.46E-13,2.14E-11,4.06E-12,0.526758643,30060
4.49E-14,8.63E-13,2.03E-13,0.52988728,30060
1.068034208,1.808298264,0.616869857,0.50288056,100080
0.033673615,0.097784465,0.033389326,0.508124764,100080
4.59E-16,6.60E-15,2.22E-15,0.526700523,30060
0.089214721,0.230122636,0.078557176,0.505434559,100080
6.78E-11,1.13E-09,2.65E-10,0.518459714,30060
5.27E-05,0.000361801,0.000124429,0.512149394,30060
1.35E-39,2.15E-38,6.07E-39,0.544662474,30060
8.36E-24,1.47E-22,4.52E-23,0.528480997,30060
8.80E-56,3.15E-54,1.12E-54,0.545720422,30060
2.26E-15,3.28E-14,1.07E-14,0.52629475,30060
4.70E-27,1.60E-25,2.53E-26,0.534062233,30060
9.04E-09,8.95E-08,3.08E-08,0.516298198,30060
1.34E-11,2.69E-10,5.45E-11,0.521212724,30060
5.01E-58,2.14E-56,7.70E-57,0.545369816,30060
1.519035443,2.461622523,0.839692796,0.504613824,100080
2.03E-56,7.99E-55,2.85E-55,0.549310114,30060
2.10E-40,3.37E-39,9.24E-40,0.544497514,30060
1.07E-31,3.76E-30,5.53E-31,0.534150829,30060
1.07E-36,1.47E-35,5.13E-36,0.536512654,30060
5.32E-38,7.91E-37,2.48E-37,0.534922685,30060
1.91E-96,4.79E-96,1.76E-96,0.558522046,30060
9.44E-24,1.65E-22,5.10E-23,0.533121633,30060
1.26E-59,5.16E-59,1.88E-59,0.54600734,30060
3.34E-22,5.18E-21,1.79E-21,0.533144114,30060
1.49E-26,4.44E-25,8.03E-26,0.529135338,30060
2.78E-23,4.72E-22,1.50E-22,0.530801684,30060
2.08E-20,3.15E-19,1.09E-19,0.531789324,30060
1.19E-09,1.34E-08,4.31E-09,0.515378666,30060
1.66E-13,3.53E-12,7.37E-13,0.524419652,30060
2.87E-18,4.21E-17,1.46E-17,0.524894206,30060
5.99E-26,1.53E-24,3.24E-25,0.526007809,30060
3.93E-38,5.88E-37,1.82E-37,0.543342264,30060
5.71E-59,2.73E-58,9.94E-59,0.554790156,30060
2.67E-11,4.99E-10,1.07E-10,0.523967139,30060
1.23E-16,1.73E-15,6.04E-16,0.528594207,30060
1.81E-06,1.53E-05,5.05E-06,0.520604101,30060
3.23E-17,4.63E-16,1.61E-16,0.526713396,30060
0.003454292,0.017656092,0.00543674,0.511287435,37836
93.14670043,124.470946,42.86378184,0.501066485,30060
1.49E-26,4.44E-25,8.03E-26,0.529801489,30060
1.11E-16,1.56E-15,5.46E-16,0.522302754,30060
1.36E-33,2.90E-32,6.87E-33,0.534689133,30060
1.43E-44,1.71E-43,5.63E-44,0.542439678,30060
6.19E-38,9.16E-37,2.89E-37,0.536234712,30060
5.42E-17,7.48E-16,2.68E-16,0.522965915,30060
2.05E-16,2.90E-15,9.99E-16,0.522217638,30060
2.69E-28,1.19E-26,4.16E-27,0.534324667,30060
4.27E-35,6.29E-34,2.10E-34,0.537337095,30060
3.54E-67,1.79E-66,5.94E-67,0.54993711,30060
6.83E-51,9.21E-50,2.21E-50,0.543529043,30060
1.57E-14,2.75E-13,7.25E-14,0.524706256,30060
5.59E-31,2.32E-29,2.92E-30,0.535646932,30060
8.69E-12,1.81E-10,3.56E-11,0.525346437,30060
1.03E-22,1.67E-21,5.54E-22,0.530187733,30060
6.56E-24,1.16E-22,3.55E-23,0.529752832,30060
5.44E-15,8.59E-14,2.54E-14,0.523092045,30060
1.13E-73,3.81E-73,1.39E-73,0.557448887,30060
1.70E-74,5.52E-74,2.02E-74,0.552518015,30060
3.76E-07,3.37E-06,1.12E-06,0.517400068,30060
1.79E-40,2.88E-39,7.89E-40,0.53614227,30060
8.48E-22,1.27E-20,4.53E-21,0.526362851,30060
1.21E-44,1.44E-43,4.77E-44,0.539595564,30060
2.00E-07,1.82E-06,6.09E-07,0.515145336,30060
1.27E-30,5.62E-29,1.98E-29,0.535870842,30060
4.09E-11,7.27E-10,1.62E-10,0.519990976,30060
2.11E-34,3.66E-33,1.05E-33,0.535279363,30060
4.03E-32,1.27E-30,2.08E-31,0.533246934,30060
1.20E-21,1.78E-20,6.40E-21,0.526758701,30060
2.45E-40,3.94E-39,1.08E-39,0.538884991,30060
1.64E-09,1.77E-08,5.86E-09,0.520341586,30060
3.61E-26,9.76E-25,1.95E-25,0.528951677,30060
1.27E-29,6.19E-28,2.17E-28,0.529135338,30060
1.31E-22,2.09E-21,7.01E-22,0.530317519,30060
1.89E-11,3.67E-10,7.63E-11,0.520051572,30060
1.36E-16,1.92E-15,6.68E-16,0.528049938,30060
3.62E-47,3.71E-46,1.32E-46,0.542004925,30060
1.48E-06,1.26E-05,4.17E-06,0.521251331,30060
2.51E-30,1.16E-28,4.08E-29,0.53498086,30060
9.24E-37,1.27E-35,4.42E-36,0.542542972,30060
1.56E-10,2.33E-09,5.98E-10,0.519070053,30060
5.71E-35,8.66E-34,2.82E-34,0.538426195,30060
3.58E-24,5.88E-23,1.93E-23,0.531080247,30060
1.41E-31,5.11E-30,7.31E-31,0.541692556,30060
0.000107612,0.000753571,0.000244013,0.517486711,30060
9.66E-31,4.19E-29,1.48E-29,0.534127473,30060
4.97E-07,4.42E-06,1.52E-06,0.521343015,30060
1.39E-46,1.45E-45,5.15E-46,0.543117937,30060
1.64E-43,2.21E-42,6.67E-43,0.538134841,30060
0.000320819,0.002300393,0.0006815,0.514254532,30060
1.41E-78,3.71E-78,1.36E-78,0.55154573,30060
3.25E-08,3.07E-07,1.06E-07,0.521212724,30060
2.23E-59,9.68E-59,3.53E-59,0.548066959,30060
9.29E-25,1.75E-23,5.03E-24,0.525463287,30060
1.92E-09,1.99E-08,6.84E-09,0.522217638,30060
1.03E-44,1.21E-43,4.04E-44,0.541004931,30060
7.82E-61,2.61E-60,9.56E-61,0.546505539,30060
2.04E-15,2.94E-14,9.69E-15,0.521212724,30060
2.97E-19,4.43E-18,1.54E-18,0.531470995,30060
2.05E-16,2.90E-15,9.99E-16,0.526336528,30060
6.07E-27,2.01E-25,3.28E-26,0.529958117,30060
3.03E-12,6.72E-11,1.27E-11,0.523799084,30060
1.73E-17,2.50E-16,8.66E-17,0.529068744,30060
6.97E-52,1.14E-50,2.18E-51,0.545030587,30060
1.43E-58,7.60E-58,2.76E-58,0.547494503,30060
1.53E-35,2.13E-34,7.50E-35,0.542086696,30060
1.66E-64,1.60E-63,3.13E-64,0.54449452,30060
4.08E-53,8.56E-52,1.22E-52,0.548266213,30060
1.92E-09,1.99E-08,6.84E-09,0.524682456,30060
7.46E-18,1.08E-16,3.77E-17,0.524223851,30060
8.84E-15,1.46E-13,4.10E-14,0.525177935,30060
2.28E-69,9.50E-69,3.46E-69,0.552494744,30060
3.25E-08,3.07E-07,1.06E-07,0.520549541,30060
2.51E-30,1.16E-28,4.08E-29,0.542008949,30060
0.00011411,0.000800597,0.000257876,0.5148942,30060
4.23E-61,1.37E-60,5.01E-61,0.54993711,30060
4.70E-27,1.60E-25,2.53E-26,0.532551029,30060
3.90E-72,1.42E-71,5.20E-72,0.554983357,30060
7.10E-19,1.05E-17,3.65E-18,0.528473465,30060
2.08E-18,3.06E-17,1.06E-17,0.524923055,30060
4.19E-09,4.25E-08,1.46E-08,0.51925339,30060
1.44E-36,1.97E-35,6.93E-36,0.535635848,30060
0.002622225,0.014086829,0.004207539,0.514429081,37836
6.41E-23,1.06E-21,3.45E-22,0.526989751,30060
4.22E-22,6.49E-21,2.26E-21,0.527937926,30060
9.91E-26,2.38E-24,5.36E-25,0.532855965,30060
0.007722068,0.034164147,0.011464104,0.513337519,37836
5.59E-31,2.32E-29,2.92E-30,0.537859049,30060
2.86E-40,4.61E-39,1.27E-39,0.539932874,30060
5.61E-16,8.10E-15,2.71E-15,0.527167428,30060
3.24E-34,5.90E-33,1.62E-33,0.5371352,30060
5.27E-11,9.08E-10,2.07E-10,0.520523342,30060
0.000203674,0.001451276,0.000444839,0.515583267,30060
4.65E-26,1.22E-24,2.52E-25,0.534127473,30060
8.37E-16,1.22E-14,4.02E-15,0.525985421,30060
0.007722068,0.034164147,0.011464104,0.511436011,37836
3.45E-25,7.23E-24,1.87E-24,0.533144114,30060
0.00261654,0.017219673,0.00482553,0.516175423,30060
1.67E-27,6.34E-26,9.00E-27,0.530018546,30060
8.36E-24,1.47E-22,4.52E-23,0.528131746,30060
5.59E-42,8.54E-41,2.37E-41,0.538073363,30060
5.12E-41,8.16E-40,2.22E-40,0.536230402,30060
2.99E-83,7.99E-83,2.27E-83,0.553272913,30060
7.41E-24,1.31E-22,4.00E-23,0.530472371,30060
7.03E-32,2.37E-30,3.64E-31,0.531519136,30060
2.19E-49,2.30E-48,7.45E-49,0.541847082,30060
2.17E-29,1.06E-27,3.71E-28,0.526703021,30060
6.78E-11,1.13E-09,2.65E-10,0.519567931,30060
4.58E-13,1.02E-11,1.99E-12,0.518367128,30060
9.48E-12,1.96E-10,3.88E-11,0.526841721,30060
6.42E-25,1.26E-23,3.47E-24,0.528958204,30060
6.41E-23,1.06E-21,3.45E-22,0.531150016,30060
1.70E-06,1.43E-05,4.74E-06,0.522109697,30060
7.00E-43,9.99E-42,2.90E-42,0.536512654,30060
1.90E-21,2.78E-20,1.01E-20,0.527971219,30060
3.04E-32,9.34E-31,1.57E-31,0.535572452,30060
1.84E-39,2.92E-38,8.30E-39,0.537861698,30060
6.47E-30,3.11E-28,1.09E-28,0.530581196,30060
1.56E-47,1.58E-46,5.62E-47,0.539699262,30060
4.13E-95,1.07E-94,3.92E-95,0.559480539,30060
1.02E-15,1.49E-14,4.89E-15,0.525118713,30060
9.66E-43,1.39E-41,4.01E-42,0.541869257,30060
5.06E-08,4.74E-07,1.62E-07,0.52232268,30060
1.45E-41,2.26E-40,6.20E-41,0.534362104,30060
2.84E-09,2.91E-08,1.00E-08,0.521915672,30060
0.001259426,0.008757966,0.00244637,0.516810752,30060
3.10E-63,4.25E-62,6.20E-63,0.548756199,30060
5.34E-40,8.57E-39,2.37E-39,0.537889543,30060
2.18E-47,2.22E-46,7.92E-47,0.540999948,30060
0.00297505,0.00701307,0.003375476,0.509848607,68958
3.70E-19,5.50E-18,1.91E-18,0.525872547,30060
178.3870289,212.7096565,72.54161873,0.504295286,30060
7.36E-36,1.01E-34,3.58E-35,0.536659479,30060
5.42E-14,1.06E-12,2.45E-13,0.526234069,30060
3.40E-16,4.86E-15,1.65E-15,0.528891922,30060
6.01E-17,8.31E-16,2.97E-16,0.528203212,30060
2.38E-05,0.000172661,5.87E-05,0.521231231,30060
2.94E-58,1.70E-57,6.17E-58,0.54860368,30060
1.00E-16,1.40E-15,4.93E-16,0.526316973,30060
2.08E-20,3.15E-19,1.09E-19,0.528792323,30060
1.51E-21,2.22E-20,8.06E-21,0.528960353,30060
9.24E-37,1.27E-35,4.42E-36,0.5343682,30060
6.19E-38,9.16E-37,2.89E-37,0.540339864,30060
7.20E-38,1.06E-36,3.36E-37,0.536585856,30060
2.71E-46,2.68E-45,1.01E-45,0.545369816,30060
1.07E-36,1.47E-35,5.13E-36,0.535394265,30060
8.39E-47,8.70E-46,3.10E-46,0.54350685,30060
3.69E-35,5.36E-34,1.82E-34,0.535863093,30060
2.79E-14,5.15E-13,1.27E-13,0.518906509,30060
5.34E-27,1.79E-25,2.88E-26,0.529979397,30060
1.03E-48,1.00E-47,3.57E-48,0.541963279,30060
1.66E-29,8.11E-28,2.84E-28,0.533904725,30060
1.94E-50,2.42E-49,6.38E-50,0.545967514,30060
4.89E-09,4.93E-08,1.70E-08,0.520276015,30060
1.30E-07,1.20E-06,4.03E-07,0.515743525,30060
1.19E-43,1.57E-42,4.81E-43,0.537002032,30060
2.40E-21,3.47E-20,1.27E-20,0.527357216,30060
3.61E-26,9.76E-25,1.95E-25,0.537634826,30060
6.37E-19,9.44E-18,3.28E-18,0.525047785,30060
6.74E-63,1.02E-61,1.37E-62,0.548066959,30060
2.09E-99,3.94E-99,1.47E-99,0.559679227,30060
2.80E-61,8.89E-61,3.25E-61,0.555214468,30060
5.51E-50,6.35E-49,1.83E-49,0.54187549,30060
1.82E-13,3.90E-12,8.07E-13,0.518780261,30060
4.27E-35,6.29E-34,2.10E-34,0.533599782,30060
9.51E-14,1.95E-12,4.25E-13,0.520022386,30060
2.40E-33,5.48E-32,1.22E-32,0.534224763,30060
0.002746138,0.014630675,0.00448651,0.515254135,37836
5.01E-58,2.14E-56,7.70E-57,0.551807032,30060
9.29E-25,1.75E-23,5.03E-24,0.529552407,30060
0.000881554,0.002162672,0.001069986,0.509707192,68958
0.005927251,0.027485605,0.008974171,0.510468666,37836
6.52E-64,7.41E-63,1.27E-63,0.545670051,30060
2.08E-08,1.97E-07,6.88E-08,0.523631645,30060
1.02E-33,2.11E-32,5.15E-33,0.532420122,30060
1.72E-23,2.97E-22,9.30E-23,0.528807543,30060
7.28E-58,3.12E-56,1.12E-56,0.546222679,30060
8.83E-35,1.40E-33,4.38E-34,0.54009349,30060
1.27E-30,5.62E-29,1.98E-29,0.534925581,30060
1.53E-35,2.13E-34,7.50E-35,0.537859049,30060
8.21E-29,3.89E-27,1.36E-27,0.531594277,30060
8.43E-08,7.84E-07,2.66E-07,0.518873635,30060
4.58E-63,6.57E-62,9.20E-63,0.553238608,30060
1.35E-39,2.15E-38,6.07E-39,0.537706869,30060
6.79E-26,1.71E-24,3.68E-25,0.530187733,30060
8.58E-44,1.12E-42,3.46E-43,0.542897152,30060
2.27E-43,3.09E-42,9.25E-43,0.539739192,30060
1.06E-41,1.64E-40,4.50E-41,0.538240236,30060
3.82E-110,4.11E-111,7.03E-112,0.560028513,30060
1.35E-21,1.99E-20,7.19E-21,0.525252974,30060
8.02E-11,1.31E-09,3.12E-10,0.527263557,30060
2.10E-25,4.64E-24,1.14E-24,0.532921871,30060
2.80E-08,2.65E-07,9.18E-08,0.517567387,30060
1.75E-78,4.63E-78,1.70E-78,0.556288877,30060
0.269537756,0.578155345,0.1972978,0.505385289,100080
4.19E-09,4.25E-08,1.46E-08,0.518080677,30060
1.68E-15,2.37E-14,7.97E-15,0.520502023,30060
2.78E-16,3.95E-15,1.35E-15,0.526542364,30060
5.96E-43,8.46E-42,2.46E-42,0.539920361,30060
2.51E-16,3.57E-15,1.22E-15,0.528880938,30060
1.89E-11,3.67E-10,7.63E-11,0.525832902,30060
2.19E-55,7.33E-54,2.61E-54,0.54369273,30060
5.34E-40,8.57E-39,2.37E-39,0.536858195,30060
3.50E-08,3.30E-07,1.14E-07,0.517771806,30060
0.0011942,0.008328425,0.002328171,0.513229563,30060
6.42E-25,1.26E-23,3.47E-24,0.534630233,30060
3.20E-60,1.17E-59,4.28E-60,0.545369816,30060
3.52E-06,2.87E-05,9.51E-06,0.519130209,30060
1.00E-16,1.40E-15,4.93E-16,0.522138485,30060
61.10994611,81.36184355,29.49564863,0.501871922,68958
4.25E-21,6.49E-20,2.25E-20,0.530815044,30060
3.44E-82,9.06E-82,2.76E-82,0.55158421,30060
9.58E-61,3.24E-60,1.19E-60,0.544497514,30060
5.96E-43,8.46E-42,2.46E-42,0.535870842,30060
1.17E-46,1.22E-45,4.35E-46,0.536512654,30060
1.19E-52,2.26E-51,3.61E-52,0.542522662,30060
1.20E-21,1.78E-20,6.40E-21,0.524906557,30060
3.81E-13,8.45E-12,1.66E-12,0.521442569,30060
0.012035656,0.032301454,0.01131857,0.509924499,84528
1.13E-15,1.64E-14,5.39E-15,0.520962168,30060
2.11E-05,0.000153796,5.22E-05,0.51376563,30060
6.47E-30,3.11E-28,1.09E-28,0.535778073,30060
4.57E-40,7.34E-39,2.03E-39,0.535813174,30060
4.03E-07,3.61E-06,1.20E-06,0.519419179,30060
0.000847365,0.004129015,0.001307846,0.507400267,45612
3.20E-60,1.17E-59,4.28E-60,0.546185417,30060
1.23E-16,1.73E-15,6.04E-16,0.52722468,30060
1.32E-35,1.83E-34,6.47E-35,0.535340646,30060
6.12E-32,2.03E-30,3.16E-31,0.535646932,30060
3.61E-12,7.96E-11,1.51E-11,0.520317486,30060
1.31E-05,0.000103334,2.85E-05,0.514734389,37836
5.63E-33,1.42E-31,2.87E-32,0.531273538,30060
1.66E-08,1.58E-07,5.53E-08,0.519645152,30060
5.98E-21,9.12E-20,3.17E-20,0.527306856,30060
2.12E-68,9.25E-68,3.36E-68,0.559142727,30060
3.17E-24,5.27E-23,1.71E-23,0.529532664,30060
4.40E-18,6.42E-17,2.23E-17,0.526423476,30060
1.94E-23,3.33E-22,1.05E-22,0.530015304,30060
1.74E-11,3.40E-10,7.01E-11,0.522994154,30060
5.54E-124,1.17E-124,4.36E-125,0.570437203,30060
1.20E-21,1.78E-20,6.40E-21,0.53378093,30060
1.91E-30,8.69E-29,3.06E-29,0.535937645,30060
4.70E-27,1.60E-25,2.53E-26,0.533173723,30060
1.19E-09,1.34E-08,4.31E-09,0.518579753,30060
1.97E-76,5.82E-76,2.13E-76,0.558760351,30060
3.35E-40,5.38E-39,1.48E-39,0.535362579,30060
1.25E-36,1.70E-35,5.96E-36,0.53323114,30060
13.80566703,19.90921601,7.740252287,0.505768413,100080
1.17E-63,1.43E-62,2.30E-63,0.546664783,30060
2.08E-20,3.15E-19,1.09E-19,0.529221981,30060
9.95E-28,3.96E-26,5.35E-27,0.534902209,30060
8.62E-07,7.51E-06,2.48E-06,0.513105299,30060
8.05E-07,7.03E-06,2.32E-06,0.516398013,30060
5.08E-43,7.15E-42,2.09E-42,0.538635965,30060
4.22E-22,6.49E-21,2.26E-21,0.52865627,30060
6.04E-18,8.80E-17,3.05E-17,0.529475732,30060
6.41E-23,1.06E-21,3.45E-22,0.526922177,30060
7.38E-17,1.03E-15,3.64E-16,0.525730861,30060
4.97E-07,4.42E-06,1.52E-06,0.513514712,30060
1.22E-18,1.80E-17,6.24E-18,0.522898197,30060
7.84E-84,2.10E-83,5.78E-84,0.555560313,30060
2.81E-31,1.09E-29,1.46E-30,0.531916696,30060
1.22E-10,1.88E-09,4.69E-10,0.519747844,30060
1.74E-11,3.40E-10,7.01E-11,0.525523039,30060
4.94E-15,7.73E-14,2.31E-14,0.528727914,30060
5.99E-22,9.09E-21,3.20E-21,0.526686618,30060
3.20E-46,3.19E-45,1.20E-45,0.541844873,30060
1.21E-45,1.28E-44,4.62E-45,0.538750699,30060
7.10E-19,1.05E-17,3.65E-18,0.523530368,30060
1.07E-21,1.59E-20,5.71E-21,0.529317965,30060
1.66E-64,1.60E-63,3.13E-64,0.550813516,30060
0.359093772,0.730608693,0.249301427,0.503911723,100080
1.42E-52,2.66E-51,4.32E-52,0.545540651,30060
4.65E-26,1.22E-24,2.52E-25,0.534182817,30060
7.19E-06,5.63E-05,1.88E-05,0.514689765,30060
1.85E-49,1.95E-48,6.26E-49,0.53962375,30060
7.20E-38,1.06E-36,3.36E-37,0.538412954,30060
2.11E-34,3.66E-33,1.05E-33,0.531519136,30060
8.13E-23,1.33E-21,4.38E-22,0.524894206,30060
2.77E-33,6.43E-32,1.41E-32,0.540844416,30060
1.67E-16,2.36E-15,8.17E-16,0.524775646,30060
6.73E-28,2.78E-26,3.62E-27,0.529782536,30060
1.48E-12,3.35E-11,1.16E-11,0.523004008,30060
6.70E-05,0.000452414,0.00015608,0.518630409,30060
2.89E-13,6.34E-12,1.27E-12,0.528262171,30060
1.18E-33,2.48E-32,5.95E-33,0.535863093,30060
4.57E-40,7.34E-39,2.03E-39,0.539910036,30060
3.95E-18,5.78E-17,2.01E-17,0.524478875,30060
5.73E-76,1.73E-75,6.33E-76,0.55764213,30060
5.71E-35,8.66E-34,2.82E-34,0.536230402,30060
4.86E-74,1.62E-73,5.91E-74,0.557682429,30060
3.75E-11,6.75E-10,1.49E-10,0.522522384,30060
4.58E-13,1.02E-11,1.99E-12,0.521800421,30060
3.55E-18,5.20E-17,1.80E-17,0.524797271,30060
0.000203674,0.001451276,0.000444839,0.514604898,30060
2.35E-22,3.69E-21,1.26E-21,0.528497474,30060
5.32E-38,7.91E-37,2.48E-37,0.541179168,30060
2.15E-42,3.19E-41,9.01E-42,0.53779407,30060
8.65E-10,1.02E-08,3.16E-09,0.519407627,30060
1.12E-58,4.58E-57,1.66E-57,0.547185201,30060
1.61E-07,1.48E-06,4.96E-07,0.519094401,30060
4.94E-15,7.73E-14,2.31E-14,0.521797915,30060
2.32E-12,5.20E-11,9.77E-12,0.521862769,30060
5.70E-23,9.41E-22,3.07E-22,0.530586191,30060
4.58E-63,6.57E-62,9.20E-63,0.54993711,30060
3.95E-73,1.37E-72,5.02E-73,0.555168665,30060
1.30E-14,2.23E-13,6.00E-14,0.522822564,30060
5.27E-11,9.08E-10,2.07E-10,0.522539893,30060
2.40E-21,3.47E-20,1.27E-20,0.531727192,30060
7.69E-42,1.18E-40,3.27E-41,0.53942666,30060
1.61E-81,4.19E-81,1.34E-81,0.555168665,30060
9.73E-15,1.63E-13,4.51E-14,0.52334036,30060
7.85E-27,2.52E-25,4.24E-26,0.534324667,30060
8.84E-15,1.46E-13,4.10E-14,0.522654849,30060
5.56E-06,4.41E-05,1.47E-05,0.51887662,30060
4.87E-73,1.70E-72,6.21E-73,0.553356274,30060
1.90E-29,9.27E-28,3.25E-28,0.53498086,30060
1.04E-13,2.15E-12,4.66E-13,0.523055899,30060
2.69E-21,3.88E-20,1.43E-20,0.52725949,30060
1.67E-27,6.34E-26,9.00E-27,0.528669394,30060
8.50E-40,1.36E-38,3.80E-39,0.532445886,30060
1.72E-24,3.04E-23,9.30E-24,0.533290224,30060
2.35E-88,4.12E-88,1.36E-88,0.554303352,30060
5.71E-19,8.48E-18,2.94E-18,0.52639972,30060
9.69E-51,1.27E-49,3.14E-50,0.54356446,30060
0.001476145,0.010167683,0.002835938,0.514347525,30060
7.22E-23,1.18E-21,3.89E-22,0.525790974,30060
4.57E-40,7.34E-39,2.03E-39,0.539635012,30060
0.006977815,0.016538566,0.007526954,0.504724436,68958
8.50E-40,1.36E-38,3.80E-39,0.537911118,30060
6.22E-46,6.41E-45,2.36E-45,0.540552167,30060
1.52E-59,6.37E-59,2.32E-59,0.551043662,30060
7.28E-40,1.17E-38,3.25E-39,0.53519253,30060
3.95E-18,5.78E-17,2.01E-17,0.527979771,30060
2.02E-52,3.67E-51,6.19E-52,0.543529043,30060
9.01E-42,1.39E-40,3.84E-41,0.542626508,30060
7.27E-72,2.69E-71,9.80E-72,0.555379612,30060
0.001918467,0.0129697,0.003618231,0.521797719,30060
5.12E-41,8.16E-40,2.22E-40,0.53981743,30060
4.18E-65,3.46E-64,7.69E-65,0.546528299,30060
5.64E-48,5.63E-47,2.01E-47,0.542090569,30060
1.54E-19,2.30E-18,8.00E-19,0.526639947,30060
1.17E-60,4.02E-60,1.47E-60,0.54494847,30060
1.68E-18,2.47E-17,8.59E-18,0.518463842,30060
0.000559701,0.004004352,0.001147709,0.515206276,30060
1.67E-30,7.52E-29,2.65E-29,0.533950459,30060
1.84E-10,2.69E-09,7.02E-10,0.522360996,30060
1.59E-28,7.29E-27,2.55E-27,0.530975617,30060
1.58E-34,2.66E-33,7.85E-34,0.534323303,30060
1.78E-35,2.47E-34,8.69E-35,0.534866064,30060
0.005185813,0.024631507,0.007928682,0.508210812,37836
5.09E-65,4.31E-64,9.40E-65,0.549613216,30060
1.39E-28,6.44E-27,2.25E-27,0.533622352,30060
4.58E-13,1.02E-11,1.99E-12,0.524947444,30060
0.001722702,0.009968799,0.002844192,0.516181603,37836
3.19E-41,5.05E-40,1.38E-40,0.539046569,30060
6.27E-10,7.71E-09,2.31E-09,0.522314569,30060
9.48E-12,1.96E-10,3.88E-11,0.519990976,30060
3.97E-39,6.25E-38,1.81E-38,0.539896241,30060
2.05E-16,2.90E-15,9.99E-16,0.524319466,30060
6.70E-70,2.73E-69,9.92E-70,0.552950306,30060
1.22E-28,5.68E-27,1.98E-27,0.53035812,30060
6.12E-32,2.03E-30,3.16E-31,0.537577849,30060
2.42E-09,2.50E-08,8.60E-09,0.524797271,30060
3.25E-20,4.92E-19,1.71E-19,0.525066023,30060
7.51E-07,6.58E-06,2.17E-06,0.514254532,30060
